Korean,완전 못생긴 동상 만들어서 모두가 볼 수 있는 곳에 둘 거야!,
Russian,"I'mma make it a real bad sculpture, and I'm gonna put it where everyone can see it!",
Japanese,めちゃくちゃヤバい像を作って、みんなに見える場所に置いてやるもんね！,
Portuguese_Brazil,Eu vou fazer uma escultura bem ruim e vou colocar onde todo mundo vai ver!,
Chinese_Simplified,我要做一个丑得不行的人像，然后把它放到特别显眼的地方！,
Chinese_Traditional,我要製作出一尊很醜陋的雕像，還要擺在大家都看得見的地方！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0105-Customer,
English_US,"Ты не художник! Ты не можешь указывать мне, что делать!",
Description,From [0096-Choice],
French,C'est pas toi l'artiste ! Tu me dis pas ce que je dois faire !,
Italian,Non sei tu l'artista! Non mi puoi dire cosa devo fare!,
German,Du bist nicht die Künstlerin! Du hast mir überhaupt nichts zu sagen!,
Spanish_Spain,¡Tú no eres la artista! ¡No puedes decirme lo que hacer!,
Spanish_LATAM,¡No eres la artista! ¡No puedes decirme qué hacer!,
Korean,언니가 뭘 알아! 이래라저래라 하지 마!,
Russian,You're not the artist! You don't get to tell me what to do!,
Japanese,芸術家でもないくせに！ あちしに命令しないで！,
Portuguese_Brazil,Você não é artista! Você não pode me dizer o que fazer!,
Chinese_Simplified,又不是你来做！轮不到你告诉我要怎么做！,
Chinese_Traditional,你又不是這尊雕像的作者！你沒資格告訴我該怎麼做！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0106-Customer,
English_US,"Я сделаю действительно плохую скульптуру, и я поставлю её там, где её увидят все!",
Description,,
French,Je vais faire une sculpture vraiment très moche et je vais la mettre là où tout le monde pourra la voir !,
Italian,Farò una statua davvero orrenda e la metterò dove tutti potranno vederla!,
German,"Ich mach eine richtig schlechte Skulptur, und zwar da, wo sie jeder sieht!",
Spanish_Spain,¡Voy a hacer una escultura horrible y la pondré donde todos puedan verla!,
Spanish_LATAM,¡Voy a hacer una escultura horrible y la voy a poner donde todo el mundo pueda verla!,
Korean,완전 못생긴 동상 만들어서 모두가 볼 수 있는 곳에 둘 거야!,
Russian,"I'mma make it a real bad sculpture, and I'm gonna put it where everyone can see it!",
Japanese,めちゃくちゃヤバい像を作って、みんなに見える場所に置いてやるもんね！,
Portuguese_Brazil,Eu vou fazer uma escultura bem ruim e vou colocar onde todo mundo vai ver!,
Chinese_Simplified,我要做一个丑得不行的人像，然后把它放到特别显眼的地方！,
Chinese_Traditional,我要製作出一尊很醜陋的雕像，還要擺在大家都看得見的地方！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0107-Alta,
English_US,"Эй, где твои родители? Они рядом?",
Description,,
French,"Bon, où sont tes parents ? Ils sont dans le coin ?",
Italian,"Ehi, dove sono i tuoi genitori? Sono nei paraggi?",
German,"Hey, wo sind deine Eltern? Sind sie in der Nähe?",
Spanish_Spain,"Oye, ¿dónde están tus padres? ¿Están por aquí cerca?",
Spanish_LATAM,"Oye, ¿dónde está tu familia? ¿Están por aquí cerca?",
Korean,근데 부모님은 어딨어? 근처에 계시니?,
Russian,Hey where are your parents? Are they nearby?,
Japanese,なあ、親はどこだ？ 近くにいるのか？,
Portuguese_Brazil,"Ei, cadê os teus pais? Eles estão aqui perto?",
Chinese_Simplified,话说你的父母呢？他们在附近吗？,
Chinese_Traditional,你的爸媽在哪？在附近嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0108-Customer,
English_US,"Родители - отстой, так что теперь я буду сам себе родителем.",
Description,,
French,"Les parents c'est nul, alors à partir de maintenant je suis mes propres parents.",
Italian,"I genitori sono pallosi, quindi d'ora in poi mi prenderò cura di me stessa.",
German,"Eltern sind doof, also bin ich in Zukunft selbst meine Eltern.",
Spanish_Spain,"Los padres son tontos, así que de ahora en adelante yo seré mis propios padres.",
Spanish_LATAM,"La familia es tonta, así que de ahora en adelante yo seré mi propia familia.",
Korean,부모님은 멍청이야. 이제부터 내가 내 부모님이야.,
Russian,"Parents are dumb, so I'm going to be my own parents from now on.",
Japanese,親はマヌケだから、これからは、あちしが自分の親になるんだ。,
Portuguese_Brazil,"Pais são idiotas, então, eu vou ser os meus próprios pais de agora em diante.",
Chinese_Simplified,父母多没意思，从今天起，我要自己当自己的父母。,
Chinese_Traditional,爸媽有夠蠢，所以從現在起我要當自己的爸媽。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0109-Choice,
English_US,ЭТО пугающая мысль.,
Description,,
French,C'est une idée affreuse.,
Italian,È un'idea spaventosa.,
German,Was für ein BEÄNGSTIGENDER Gedanke.,
Spanish_Spain,Esa es una idea aterradora.,
Spanish_LATAM,Me parece una idea aterradora.,
Korean,끔찍한 소리 하지 마.,
Russian,THAT's a terrifying thought.,
Japanese,ゾッとする考えだな。,
Portuguese_Brazil,QUE pensamento assustador.,
Chinese_Simplified,这种思想有点可怕啊。,
Chinese_Traditional,這想法好可怕。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0110-Choice,
English_US,"Да, но где твои настоящие родители?",
Description,,
French,"D'accord, mais où sont tes vrais parents ?",
Italian,"Sì, certo… ma dove sono i tuoi veri genitori?",
German,"Ja, aber wo sind deine echten Eltern?",
Spanish_Spain,"Sí, pero ¿dónde están tus padres de verdad?",
Spanish_LATAM,"Sí, ¿pero dónde está tu familia de verdad?",
Korean,"알겠는데, 진짜 부모님은 어디 계셔?",
Russian,"Yeah but, where are your actual parents?",
Japanese,それはいいけど、本当の親はどこにいる？,
Portuguese_Brazil,"Sim, mas, cadê os seus pais de verdade?",
Chinese_Simplified,行行行，那你真正的父母在哪呢？,
Chinese_Traditional,好噢，但你真正的爸媽在哪？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0111-Customer,
English_US,ХАХАХАХА!,
Description,From [0109-Choice]<lf>From [0110-Choice],
French,"AH, AH, AH !",
Italian,AHAHAHAH!,
German,HAHAHAHA!,
Spanish_Spain,"¡¡¡Ja, ja, ja, ja, ja!!!",
Spanish_LATAM,"¡Ja, ja, ja, ja, ja!",
Korean,하하하하!,
Russian,HAHAHAHA!,
Japanese,キャハハハハ！,
Portuguese_Brazil,HAHAHAHA!,
Chinese_Simplified,哈哈哈哈！,
Chinese_Traditional,哈哈哈哈！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0112-Alta,
English_US,Что? Что такое?,
Description,,
French,Quoi ? Qu'est-ce qu'il y a ?,
Italian,Cosa c'è?,
German,Was? Was ist los?,
Spanish_Spain,¿Qué? ¿Qué ocurre?,
Spanish_LATAM,¿Qué? ¿Qué pasa?,
Korean,뭐야? 왜 그러는데?,
Russian,What? What is it?,
Japanese,なんだ？ 何がおかしい？,
Portuguese_Brazil,Quê? O que foi?,
Chinese_Simplified,什么？又怎么了？,
Chinese_Traditional,怎樣？怎麼了？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0113-Customer,
English_US,"Не знаю, ты просто какая-то старая или типа того.",
Description,,
French,"Je sais pas, c'est juste que t'es vieille ou dans le genre.",
Italian,"Non lo so, è solo che tu sei vecchia o una cosa così.",
German,"Ich weiß nicht, du bist einfach irgendwie alt oder so.",
Spanish_Spain,"No sé, es que eres un poco mayor o algo así.",
Spanish_LATAM,"No sé, es que eres un poco mayor o algo así.",
Korean,"몰라, 그냥 언니가 좀 늙은 것 같아서.",
Russian,"I dunno, you're just kinda old or something.",
Japanese,さあね。なんかオバサンって感じ。,
Portuguese_Brazil,"Sei lá, é que você é meio velha ou algo assim.",
Chinese_Simplified,我不知道啊，你感觉好老啊，就好像……,
Chinese_Traditional,不知道，你好老，之類的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0114-Choice,
English_US,"""или типа того""? Если ты собираешься меня оскорблять, будь конкретнее.",
Description,,
French,"Ou ""dans le genre"" ? Si tu cherches à m'insulter, essaie d'être plus précise.",
Italian,"""Cosa così""? Se mi devi insultare, almeno sii più precisa.",
German,"„Oder so“? Wenn du mich beleidigen willst, werd genauer.",
Spanish_Spain,"¿""O algo así""? Si vas a insultarme, especifica.",
Spanish_LATAM,"¿«O algo así»? Si vas a insultarme, sé más específica.",
Korean,늙은 것 '같다'고? 욕을 하려면 정확히 해야지.,
Russian,"""or something""? If you're going to insult me, get specific.",
Japanese,“なんか”って何だ？ 悪口を言いたいなら具体的に言え。,
Portuguese_Brazil,"""Ou algo assim""? Se você vai me insultar, seja específica.",
Chinese_Simplified,“就好像”什么？想骂人就骂呀。,
Chinese_Traditional,「之類的」？如果你要說我壞話，好歹具體一點。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0115-Choice,
English_US,Ну ТЫ старый!,
Description,,
French,Eh ben… T'ES VIEILLE !,
Italian,"No, tu sei VECCHIA!",
German,"Pfff, selber alt.",
Spanish_Spain,"Bueno, ¡pues que eres vieja!",
Spanish_LATAM,"¡Bueno, eres VIEJA!",
Korean,늙은 건 너야!,
Russian,Well YOU'RE old!,
Japanese,オバサンは、そっちだ！,
Portuguese_Brazil,"Bom, você é VELHA!",
Chinese_Simplified,你才老呢！,
Chinese_Traditional,你才老！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0116-Choice,
English_US,"Полагаю, мы вели разговор о природе родительства.",
Description,,
French,Je crois que nous sommes en train d'avoir une conversation sur le thème de la parentalité.,
Italian,Pensavo che stessimo facendo un discorsetto su dove sono i tuoi genitori.,
German,"Ich glaube, wir haben uns über Eltern unterhalten.",
Spanish_Spain,Creo que estábamos teniendo una conversación sobre la naturaleza de la paternidad.,
Spanish_LATAM,Creo que estábamos teniendo una conversación sobre la naturaleza de la familia.,
Korean,부모님에 관해 깊은 대화를 나누고 있었잖아.,
Russian,I believe we were having a conversation about the nature of parenthood.,
Japanese,親というものの本質について会話していたと思うんだけど。,
Portuguese_Brazil,Acho que a gente estava conversando sobre a natureza da paternidade.,
Chinese_Simplified,别岔开话题，我们在谈你的父母。,
Chinese_Traditional,我想我們要來談談雙親的定義。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0117-Customer,
English_US,Эммм....,
Description,From [0114-Choice],
French,Hum…,
Italian,Emm...,
German,Ähm …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,으음....,
Russian,Umm....,
Japanese,うーん…,
Portuguese_Brazil,Hmm...,
Chinese_Simplified,唔……,
Chinese_Traditional,呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0118-Customer,
English_US,"Думаю, твоё лицо - самая старая часть тебя.",
Description,,
French,"C'est ton visage qui est encore plus vieux que tout, je trouve.",
Italian,Penso che la tua faccia sia la parte più vecchia di te.,
German,"Ich glaube, deine Gesicht sieht an dir am ältesten aus.",
Spanish_Spain,Creo que tu cara es la parte más vieja que tienes.,
Spanish_LATAM,Creo que tu cara es la parte más vieja que tienes.,
Korean,언니는 얼굴이 제일 늙은 부위인 것 같아.,
Russian,"It's your face that's the most old-looking part of you, I think.",
Japanese,一番オバサンっぽいのは、アンタの顔かな。たぶん。,
Portuguese_Brazil,"É a sua cara que é a parte que parece mais velha, eu acho.",
Chinese_Simplified,我觉得你全身上下就属那张脸最显老。,
Chinese_Traditional,你的臉應該是你身上看起來最老的部分。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0119-Alta,
English_US,"""Думаешь""? Нет-нет, ты не можешь быть таким нерешительным в конце.",
Description,,
French,"Tu ""trouves"" ? Tu ne peux pas rester aussi timide sur la fin.",
Italian,"""Pensi""? Eh no, non puoi fare la vaga proprio adesso.",
German,"„Glaubst du“? Nein, nein, so leicht kommst du nicht davon.",
Spanish_Spain,"¿""Crees""? No, no, no puedes quedarte indecisa al final.",
Spanish_LATAM,"¿Cómo que «creo»? No, no puedes dudar así.",
Korean,"부위인 것 '같다'고? 아냐, 그렇게 말끝을 흐리면 못 써.",
Russian,"""You think""? No no, you can't be getting wishy-washy there at the end.",
Japanese,“たぶん”だって？ ダメダメ。最後でぼんやりさせるのはナシだ。,
Portuguese_Brazil,"""Você acha""? Não, não, você não pode ficar indecisa assim no fim.",
Chinese_Simplified,“你觉得”？不行，别想蒙混过关。,
Chinese_Traditional,「應該是」？不不，你不能這麼優柔寡斷。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0120-Alta,
English_US,"Если ты настроен серьёзно, будь уверен в этом.",
Description,,
French,"Si tu es vraiment sérieuse, il faut être plus engagée.",
Italian,"Se lo pensi seriamente, ti devi prendere la responsabilità di quello che dici.",
German,"Wenn du es ernst meinst, knie dich rein.",
Spanish_Spain,"Si te lo tomas en serio, comprométete.",
Spanish_LATAM,"Si te lo quieres tomar en serio, comprométete.",
Korean,진심이라면 똑바로 말해.,
Russian,"If you're serious about this, commit to it.",
Japanese,本気で思ってるなら、バシッと言い切れ。,
Portuguese_Brazil,"Se você está falando sério, vai até o fim.",
Chinese_Simplified,如果你想说什么，就用点心思表达清楚。,
Chinese_Traditional,如果你是認真的，就要肯定一點。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0121-Customer,
English_US,"Хм, хорошо.",
Description,,
French,Hum… OK…,
Italian,E va bene.,
German,"Mmh, na gut.",
Spanish_Spain,"Mmm, vale.",
Spanish_LATAM,"Mmm... Bueno, está bien.",
Korean,"헹, 알았어.",
Russian,"Hmm, okay.",
Japanese,うーん、わかった。,
Portuguese_Brazil,"Hm, tá.",
Chinese_Simplified,唔，好吧。,
Chinese_Traditional,嗯，好噢。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0122-Customer,
English_US,"Твоё лицо выглядит действительно старым, и я абсолютно уверен в этом!!",
Description,,
French,C'est ton visage qui est encore plus vieux que tout et j'en suis absolument certaine.,
Italian,Il tuo viso sembra davvero vecchio e ne sono davvero certa!,
German,"Dein Gesicht sieht echt alt aus, und da bin ich mir sicher!",
Spanish_Spain,¡Tu cara es muy vieja y estoy muy segura de ello!,
Spanish_LATAM,¡Tu cara es muy vieja y estoy muy segura de ello!,
Korean,언니는 얼굴이 완전히 늙었어. 백 퍼센트 확실해!!,
Russian,Your face looks really old and I'm really certain about it!!,
Japanese,アンタの顔はマジでオバサンだし、それは間違いない！,
Portuguese_Brazil,A sua cara parece muito velha e eu tenho certeza disso!!,
Chinese_Simplified,你那张脸看起来可真老，对此我十分肯定！！,
Chinese_Traditional,我很確定，你的臉看起來真老！！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0123-Choice,
English_US,"Вот, теперь я горжусь твоим улучшением.",
Description,,
French,"Ah, c'est mieux ! Je suis fière que tu t'améliores aussi vite.",
Italian,Molto meglio! Sono orgogliosa del tuo miglioramento.,
German,"Na bitte, ich bin stolz auf deinen Fortschritt.",
Spanish_Spain,"Ahí está, estoy orgullosa de tu mejora.",
Spanish_LATAM,¡Eso es! Estoy orgullosa de tu mejora.,
Korean,"그래, 잘했네. 좀 낫다.",
Russian,"There we go, I'm proud of your improvement.",
Japanese,やればできるじゃないか。よく成長したね。,
Portuguese_Brazil,"Pronto, fico orgulhosa com sua melhora!",
Chinese_Simplified,有进步，说得清楚多了。,
Chinese_Traditional,這樣才對嘛，你的進步讓我很驕傲,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0124-Choice,
English_US,Ну ТЫ старый!,
Description,,
French,Eh ben… T'ES VIEILLE !,
Italian,"No, tu sei VECCHIA!",
German,"Pfff, selber alt.",
Spanish_Spain,"Bueno, ¡pues que eres vieja!",
Spanish_LATAM,"¡Bueno, eres VIEJA!",
Korean,늙은 건 너야!,
Russian,Well YOU'RE old!,
Japanese,オバサンは、そっちだ！,
Portuguese_Brazil,"Bom, você é VELHA!",
Chinese_Simplified,你才老呢！,
Chinese_Traditional,你才老！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0125-Customer,
English_US,Фу! Отвратительно! Я не хочу улучшаться. Я хочу оставаться плохим навсегда.,
Description,From [0123-Choice],
French,Ah… beurk ! Je veux pas m'améliorer. Je veux rester nulle pour toujours.,
Italian,Ehi! Che nausea! Non voglio migliorare. Voglio restare cattiva per sempre.,
German,Ih! Eklig! Ich will keinen Fortschritt machen. Ich will für immer schlecht bleiben.,
Spanish_Spain,¡Puaj! ¡Qué asco! No quiero mejorar. Quiero seguir siendo mala para siempre.,
Spanish_LATAM,¡Puaj! ¡Qué asco! No quiero mejorar. Quiero seguir siendo mala para siempre.,
Korean,우웩! 짜증 나! 나은 거 싫어. 계속 못 할래.,
Russian,Ew! Gross! I don't wanna improve. I wanna stay bad forever.,
Japanese,おえっ、キモい！ 成長なんてヤダ。ずっと悪い子でいたいもん。,
Portuguese_Brazil,Eca! Que nojo! Eu não quero melhorar. Eu quero ficar ruim pra sempre.,
Chinese_Simplified,呕！好恶心！我才不想进步呢。我要永远坏下去。,
Chinese_Traditional,噁！噁心！我不想要進步。我要爛一輩子。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0126-Customer,
English_US,"Я хочу быть глупым слизнем, ничего не делать, а потом умереть.",
Description,"""an"" is short for ""and""",
French,Je veux être une stupide limace qui fait jamais rien et pis qui meurt.,
Italian,"Voglio essere una stupida lumaca, che non fa mai niente e poi muore.",
German,"Ich will eine dumme Nacktschnecke sein, nichts machen und dann sterben.",
Spanish_Spain,"Quiero ser una babosa estúpida, no hacer nada y luego morir.",
Spanish_LATAM,"Quiero ser una babosa estúpida, no hacer nada y morir al final.",
Korean,멍청한 게으름뱅이가 돼서 아무것도 안 하다가 죽을 거야.,
Russian,"I wanna be a stupid slug, doing nothing an' then dying.",
Japanese,おバカな怠け者のまま、なーんにもせずに死ぬの。,
Portuguese_Brazil,"Eu quero ser uma lesma idiota, sem fazer nada e, depois, morrer.",
Chinese_Simplified,我要做条咸鱼，无所事事摆烂到死。,
Chinese_Traditional,我想當一灘爛泥，什麼都不做，然後死掉。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0127-Customer,
English_US,Ты выбираешь самые глупые темы для разговора! Я не хочу говорить о родителях.,
Description,From [0116-Choice],
French,Tu choisis les sujets les plus nuls ! J'ai pas envie de parler de mes parents.,
Italian,Scegli gli argomenti più vomitosi! Non voglio parlare dei genitori.,
German,Du suchst dir die doofsten Sachen zum Reden aus! Ich will nicht über Eltern reden.,
Spanish_Spain,¡Tú eliges las cosas más tontas de las que hablar! No quiero hablar de los padres.,
Spanish_LATAM,¡Eliges las cosas más tontas sobre las que hablar! No quiero hablar de la familia.,
Korean,언니는 멍청한 얘기밖에 안 하잖아! 난 부모님 얘기하기 싫어.,
Russian,You pick the dumbest things to talk about! I don't wanna talk about parents.,
Japanese,とんでもなくおバカな話題だね！ 親の話なんてしたくないよ。,
Portuguese_Brazil,Você escolhe falar das coisas mais idiotas! Não quero falar sobre pais.,
Chinese_Simplified,你挑了一个最没意思的话题！我才不要聊父母的事。,
Chinese_Traditional,你選了最蠢的話題！我不想討論雙親。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0128-Alta,
English_US,Тогда о чём ты хочешь поговорить?,
Description,,
French,"Alors, tu voudrais parler de quoi ?",
Italian,Allora di cosa vuoi parlare?,
German,Worüber möchtest du dann reden?,
Spanish_Spain,¿Y de qué quieres hablar entonces?,
Spanish_LATAM,¿Y de qué quieres hablar entonces?,
Korean,그럼 무슨 얘기 하고 싶은데?,
Russian,Then what do you want to talk about?,
Japanese,だったら、どんな話がしたいんだ？,
Portuguese_Brazil,Então quer falar do quê?,
Chinese_Simplified,那你想谈什么？,
Chinese_Traditional,那你想討論什麼？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0129-Customer,
English_US,Эм....,
Description,,
French,Euh…,
Italian,Emm...,
German,Ähm …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,흠...,
Russian,Um....,
Japanese,ええと…,
Portuguese_Brazil,Hm....,
Chinese_Simplified,唔……,
Chinese_Traditional,呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0130-Customer,
English_US,"...космос! Я хочу жить в космосе, а все остальные на земле, и они МЕРТВЫ!",
Description,,
French,… de l'espace ! Je veux vivre dans l'espace et tous les autres sont sur terre et ils sont MORTS !,
Italian,"… dello spazio! Voglio vivere nello spazio, e tutti gli altri sono sulla terra, e sono MORTI!",
German,"…den Weltraum! Ich will im Weltraum leben, und alle anderen auf der Erde, und die sind TOT!",
Spanish_Spain,¡Del espacio! ¡Quiero vivir en el espacio y todos los demás están en la Tierra y están muertos!,
Spanish_LATAM,¡Del espacio! ¡Quiero vivir en el espacio y todos los demás están en la Tierra y están todos muertos!,
Korean,...우주! 난 우주에 살고 다른 사람들은 다 지구에 살다가 죽었으면 좋겠어!,
Russian,"...space! I wanna live in space, and everyone else is on earth, and they're DEAD!",
Japanese,…宇宙のこと！ あちし宇宙に住みたい。他のみんなは地球にいて死んでるの！,
Portuguese_Brazil,"De espaço! Eu quero morar no espaço e todo mundo fica na Terra, e tão MORTOS!",
Chinese_Simplified,……太空！我想一个人上太空，把其他人都留在地上，然后他们都死了！,
Chinese_Traditional,……外太空！我想住在外太空，然後其他人留在地球，都死定了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0131-Choice,
English_US,Почему они не могут быть живыми на земле?,
Description,,
French,Pourquoi ne peuvent-ils pas vivre sur terre ?,
Italian,Perché non possono essere vivi sulla terra?,
German,Warum können sie nicht auf der Erde lebendig sein?,
Spanish_Spain,¿Por qué no pueden estar vivos en la Tierra?,
Spanish_LATAM,¿Por qué no pueden estar vivos en la Tierra?,
Korean,지구에 있는 사람들도 살면 안 돼?,
Russian,Why can't they be alive on earth?,
Japanese,地球で生きてちゃダメなのか？,
Portuguese_Brazil,Por que eles não podem estar vivos na Terra?,
Chinese_Simplified,为什么他们不能在地上活着？,
Chinese_Traditional,為什麼在地球上活不下去？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0132-Choice,
English_US,Хорошо иметь конкретную цель.,
Description,,
French,C'est bien d'avoir des ambitions précises.,
Italian,È bello avere le idee chiare.,
German,"Schön, wenn man so klare Ziele hat.",
Spanish_Spain,Es bueno tener una ambición específica.,
Spanish_LATAM,Es bueno tener una ambición específica.,
Korean,포부가 상당히 구체적이네.,
Russian,It's nice to have a specific ambition.,
Japanese,具体的な野心を持つのはいいことだ。,
Portuguese_Brazil,É bom ter uma ambição específica.,
Chinese_Simplified,有具体的梦想总是好的。,
Chinese_Traditional,有個具體的目標真好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0133-Customer,
English_US,"Не, я бы предпочёл, чтобы они просто были мертвы. Так проще.",
Description,From [0131-Choice],
French,Parce que je préfère qu'ils soient morts. C'est plus simple.,
Italian,"No, preferirei che fossero tutti morti. È più semplice.",
German,"Nee, die sollen lieber tot sein. Das ist einfacher.",
Spanish_Spain,"No, preferiría que estuvieran muertos. Es más sencillo.",
Spanish_LATAM,"No, preferiría que estuvieran muertos. Es más sencillo.",
Korean,"싫어, 그냥 죽는 거로 할래. 그게 더 간단해.",
Russian,"Nah, I'd rather they were just dead. It's simpler.",
Japanese,ダメ、死んでるほうがいい。めんどくさいから。,
Portuguese_Brazil,"Nah, prefiro que fiquem mortos. É mais simples.",
Chinese_Simplified,才不，我要他们去死。这样不费脑子。,
Chinese_Traditional,我希望他們都死掉。這樣比較簡單。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0134-Customer,
English_US,Да! Я супер старый и глупый!,
Description,From [0115-Choice]<lf>From [0124-Choice],
French,Ouais ! Je suis super vieille et stupide !,
Italian,Sì! Sono super vecchia e stupida!,
German,"Ja! Ich bin super alt, und doof!",
Spanish_Spain,¡Sí! ¡Soy supervieja y estúpida!,
Spanish_LATAM,¡Sí! ¡Soy supervieja y estúpida!,
Korean,맞아! 난 엄청나게 늙고 멍청해!,
Russian,"Yeah! I'm super old, and stupid!",
Japanese,イェーイ！ あちしは超オバサンのおバカ！,
Portuguese_Brazil,É! Eu sou supervelha e idiota!,
Chinese_Simplified,没错！我超级老，超级笨！,
Chinese_Traditional,對啊！我超老，又笨！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0135-Choice,
English_US,Ээ...,
Description,,
French,Euh…,
Italian,Uh...,
German,Äh …,
Spanish_Spain,Eh...,
Spanish_LATAM,Eh...,
Korean,그게 뭔...,
Russian,Uh...,
Japanese,えぇ…？,
Portuguese_Brazil,Ahm...,
Chinese_Simplified,呃……,
Chinese_Traditional,呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0136-Choice,
English_US,Да!!,
Description,,
French,Oui !!,
Italian,Sì!,
German,Ja!,
Spanish_Spain,¡Sí!,
Spanish_LATAM,¡Sí!,
Korean,맞아!!,
Russian,Yes!!,
Japanese,そうだ！,
Portuguese_Brazil,Sim!!,
Chinese_Simplified,是的！！,
Chinese_Traditional,對啊！！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0137-Customer,
English_US,"Я король старых людей, каждый старый человек должен делать всё, что я скажу!",
Description,From [0135-Choice]<lf>From [0136-Choice],
French,"Je suis la reine des vieilles personnes, toutes les vieilles personnes doivent m'obéir.",
Italian,"Sono la re dei vecchi, ogni vecchio deve fare quello che dico!",
German,"Ich bin der König der alten Leute, und alle alten Leuten müssen tun, was ich sage!",
Spanish_Spain,¡Soy la reina de los viejos! ¡Todos los viejos tienen que hacer lo que yo diga!,
Spanish_LATAM,¡Soy la reina de los viejos! ¡Todos los viejos tienen que hacer lo que yo diga!,
Korean,난 늙은이의 왕이야! 늙은이는 다 내 말을 들어야 해!,
Russian,"I'm the king of old people, every old person has to do whatever I say!",
Japanese,あちしはオバサンの王だ！ オバサンはみんな、あちしに従え！,
Portuguese_Brazil,"Eu sou o rei das pessoas velhas, todas as pessoas velhas têm que fazer o que eu digo!",
Chinese_Simplified,我是老人之王，所有老头老太都得听我使唤！,
Chinese_Traditional,我是老人之王，不論我下什麼指令，每個老人都要聽從！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0138-Alta,
English_US,"Кстати, ты уверен, что хочешь, чтобы я называла тебя Какашка? Я могу звать тебя Какашка, если хочешь.",
Description,From [0132-Choice],
French,"Au fait, tu es sûre que tu veux que je t'appelle Caca ? Je peux t'appeler Caca si tu veux.",
Italian,"A proposito, sei sicura di voler essere chiamata Cacca? Posso chiamarti Cacca se è quello che vuoi.",
German,"Mal nebenbei, soll ich dich wirklich Pups nennen? Ich kann dich Pups nennen, wenn du willst.",
Spanish_Spain,"Por cierto, ¿seguro que quieres que te llame popó? Puedo llamarte popó si quieres.",
Spanish_LATAM,"Por cierto, ¿seguro que quieres que te llame «Caca»? Puedo llamarte «Caca» si quieres.",
Korean,근데 널 정말 똥이라고 불러도 괜찮겠어? 그렇게 원한다면 똥이라고 불러줄게.,
Russian,"By the way, are you sure you want me to call you poop? I can call you poop if you want.",
