Korean,"그래요, 하나 주세요.",
Russian,"Alright, I'll take one.",
Japanese,わかった。1枚もらうよ。,
Portuguese_Brazil,"Certo, vou querer uma.",
Chinese_Simplified,好吧，给我一份。,
Chinese_Traditional,好，給我一份。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0031-Choice,
English_US,"Нет, спасибо.",
Description,,
French,Non merci.,
Italian,"No, grazie.",
German,"Nein, danke.",
Spanish_Spain,"No, gracias.",
Spanish_LATAM,"No, gracias.",
Korean,괜찮아요.,
Russian,No thanks.,
Japanese,遠慮しとく。,
Portuguese_Brazil,"Não, obrigada.",
Chinese_Simplified,不用了，谢谢。,
Chinese_Traditional,我才不要。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0032-Garry,
English_US,"Обязательно разместите его в месте, которое часто посещают соответствующие акционеры.",
Description,"""shareholders"" are people who are invested in the company<lf>From [0030-Choice]",
French,Pense à bien l'afficher dans un endroit visité régulièrement par les actionnaires concernés.,
Italian,Assicurati di metterla in bella mostra per gli azionisti interessati.,
German,"Stelle sie bitte in einem Bereich aus, der von relevanten Aktionären frequentiert wird.",
Spanish_Spain,Asegúrate de exhibirla en un área visitada con frecuencia por accionistas relevantes.,
Spanish_LATAM,Asegúrate de exhibirla en un área visitada con frecuencia por accionistas relevantes.,
Korean,반드시 관련 주주가 자주 다니는 장소에 전시해 두세요.,
Russian,Be sure to display it in an area frequently visited by relevant shareholders.,
Japanese,当該株主がよく訪れる場所に必ず掲示してくださいネ。,
Portuguese_Brazil,Deixe ela numa área visitada com frequência por acionistas relevantes.,
Chinese_Simplified,请务必把它摆放在相关股东经常光顾的地方。,
Chinese_Traditional,請務必張貼在股東們經常去的區域。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0033-Garry,
English_US,Я понимаю.,
Description,From [0031-Choice],
French,Je comprends.,
Italian,Capisco perfettamente.,
German,Ich verstehe.,
Spanish_Spain,Entiendo.,
Spanish_LATAM,Entiendo.,
Korean,이해합니다.,
Russian,I understand.,
Japanese,わかりマシタ。,
Portuguese_Brazil,Entendo.,
Chinese_Simplified,我理解。,
Chinese_Traditional,我明白。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0034-Garry,
English_US,В это время я бы хотел выпить кофе. Можно мне чашечку кофе?,
Description,,
French,"Pour l'instant, je prendrais bien un café. Je pourrais avoir une tasse de café ?",
Italian,Adesso vorrei un caffè. Posso avere un caffè?,
German,Jetzt gerade hätte ich gerne einen Kaffee. Könnte ich eine Tasse Tee haben?,
Spanish_Spain,Ahora me apetece un café. ¿Me puedes poner una taza de café?,
Spanish_LATAM,Ahora me apetece un café. ¿Me puedes preparar una taza de café?,
Korean,근데 마침 커피를 마시고 싶군요. 커피 한잔 부탁해도 될까요?,
Russian,At this time I would like a coffee. May I have a cup of coffee?,
Japanese,では、コーヒーが欲しいデスネ。1杯もらえますか？,
Portuguese_Brazil,"Neste momento, eu gostaria de um café. Poderia me trazer um xícara de café?",
Chinese_Simplified,现在我想喝一杯咖啡。可以给我来杯咖啡吗？,
Chinese_Traditional,現在我想喝杯咖啡。我可以喝杯咖啡嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0035-Garry,
English_US,"Я понимаю. Прежде чем я уйду, я бы попросил чашечку кофе.",
Description,From [0020-Choice],
French,"Je comprends. Avant que je ne m'en aille, j'aimerais bien une tasse de café.",
Italian,"Capisco. Prima di andare via, ti chiederei un caffè.",
German,"Ich verstehe. Bevor ich gehe, würde ich gerne eine Tasse Kaffee bestellen.",
Spanish_Spain,"Entiendo. Antes de irme, me gustaría pedir una taza de café.",
Spanish_LATAM,"Entiendo. Antes de irme, me gustaría pedir una taza de café.",
Korean,이해합니다. 그런데 가기 전에 커피 한잔 부탁하고 싶습니다.,
Russian,"I understand. Before I go away, I would request a cup of coffee.",
Japanese,わかりマシタ。でも、その前にコーヒーを1杯注文したいな。,
Portuguese_Brazil,"Entendo. Antes que eu vá, gostaria de pedir uma xícara de café.",
Chinese_Simplified,我理解。在我离开前，我想来杯咖啡。,
Chinese_Traditional,我明白。在我離開前，我想點一杯咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0036-Alta,
English_US,"Хм. Да, хорошо. Какой кофе вы хотите?",
Description,,
French,"Hum… oui, d'accord. Quel genre de café tu voudrais ?",
Italian,"Ehm. Sì, va bene. Che tipo di caffè vuoi?",
German,"Äh … Ja, klar. Was für Kaffee möchtest du?",
Spanish_Spain,"Mmm. Está bien, de acuerdo. ¿Qué tipo de café quieres?",
Spanish_LATAM,"Mmm... Está bien, no hay problema. ¿Qué tipo de café quieres?",
Korean,"음. 그래요, 알았어요. 어떤 커피를 원하는데요?",
Russian,"Um. Yeah, alright. What kind of coffee do you want?",
Japanese,ああ、まあいいか。どんなコーヒーにする？,
Portuguese_Brazil,"Ahm. Sim, tá bem. Que tipo de café você quer?",
Chinese_Simplified,嗯。行吧。你想喝哪种咖啡？,
Chinese_Traditional,呃。好噢。你想要哪種咖啡？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0037-Garry,
English_US,Только обычный кофе.,
Description,,
French,Juste un café normal.,
Italian,Un semplice caffè filtrato.,
German,Normalen Kaffee.,
Spanish_Spain,Solo café normal.,
Spanish_LATAM,Café normal.,
Korean,그냥 보통 커피요.,
Russian,Just regular coffee.,
Japanese,普通のコーヒーを。,
Portuguese_Brazil,Só café normal.,
Chinese_Simplified,普通的咖啡就好。,
Chinese_Traditional,就一般的咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0038-Alta,
English_US,Вздох... Отлично. - Обычный кофе. Сейчас принесу.,
Description,,
French,"Ah… d'accord… un ""café normal"". Ça vient.",
Italian,"Oh... va bene. Un ""Caffè filtrato"" in arrivo.",
German,Seufz … Meinetwegen. „Normalen Kaffee“. Kommt sofort.,
Spanish_Spain,"Uf... Está bien. ""Café normal"". Marchando ahora mismo.",
Spanish_LATAM,"Otra vez con lo mismo... Bueno, está bien. «Café normal». Ya te lo preparo.",
Korean,휴... 알았어요. '보통 커피'. 바로 준비하겠습니다.,
Russian,"Sigh... Fine. ""Regular coffee."" Coming right up.",
Japanese,ハァ…わかったよ。“普通のコーヒー”ね。待ってて。,
Portuguese_Brazil,"Tsc... Tá bem. ""Café normal"". Saindo.",
Chinese_Simplified,唉……好吧。“普通咖啡”。马上就来。,
Chinese_Traditional,唉……好。「一般的咖啡」。馬上來。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0039-Garry,
English_US,Спасибо».,
Description,,
French,Merci.,
Italian,Grazie.,
German,Danke.,
Spanish_Spain,Gracias.,
Spanish_LATAM,Gracias.,
Korean,감사합니다.,
Russian,Thank you.,
Japanese,よろしく。,
Portuguese_Brazil,Agradeço.,
Chinese_Simplified,谢谢。,
Chinese_Traditional,謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0040-Garry,
English_US,Это кофе?,
Description,,
French,C'est du café ?,
Italian,È questo un caffè?,
German,Ist das Kaffee?,
Spanish_Spain,¿Es esto café?,
Spanish_LATAM,¿Esto es café?,
Korean,커피인가요?,
Russian,Is this coffee?,
Japanese,これがコーヒー？,
Portuguese_Brazil,Isso é café?,
Chinese_Simplified,这是咖啡吗？,
Chinese_Traditional,這是咖啡嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0041-Alta,
English_US,"Нет, это пустая чашка. Я вернусь с кофе.",
Description,,
French,"Non, c'est une tasse vide. Je reviens avec du café.",
Italian,"No, questa è una tazza vuota. Tornerò con il caffè.",
German,"Nein, das ist eine leere Tasse. Ich komme bald mit Kaffee zurück.",
Spanish_Spain,"No, esto es una taza vacía. Volveré con el café.",
Spanish_LATAM,"No, es una taza vacía. Enseguida vuelvo con el café.",
Korean,"아니요, 빈 잔이에요. 금방 만들어올게요.",
Russian,"No, this is an empty cup. I'll be back with coffee.",
Japanese,いや、空っぽのカップだ。すぐ淹れて来るよ。,
Portuguese_Brazil,"Não, essa é uma xícara vazia. Já volto com café.",
Chinese_Simplified,不是，这就是个空杯子。我马上给你咖啡。,
Chinese_Traditional,不是，這是空杯。我泡好茶再回來。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0042-Alta,
English_US,Вот ваш кофе.,
Description,,
French,Et voici ton café.,
Italian,Ecco il tuo caffè.,
German,Hier ist dein Kaffee.,
Spanish_Spain,Aquí tienes tu café.,
Spanish_LATAM,Aquí tienes tu café.,
Korean,커피 가져왔어요.,
Russian,Here's your coffee.,
Japanese,コーヒーをどうぞ。,
Portuguese_Brazil,Aqui está o seu café.,
Chinese_Simplified,你的咖啡，请用。,
Chinese_Traditional,這是你點的咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0043-Garry,
English_US,"Извините, чашка, которую вы держите в руках, довольно грязная. Я бы хотела другую чашку.",
Description,,
French,"Excuse-moi, la tasse que tu m'apportes est sale. J'en voudrais une autre.",
Italian,"Scusa, la tazza che mi hai portato è piuttosto sporca. Ne vorrei un'altra.",
German,"Entschuldigung, die Tasse, die du da hast, ist sehr schmutzig. Ich hätte gerne eine andere Tasse.",
Spanish_Spain,"Disculpa, la taza que tienes en la mano está bastante sucia. Me gustaría una taza diferente.",
Spanish_LATAM,"Disculpa, la taza que tienes en la mano está bastante sucia. Me gustaría una taza diferente.",
Korean,실례지만 들고 계신 잔은 상당히 더럽군요. 다른 잔에 주셨으면 합니다.,
Russian,"Excuse me, the cup you are holding is quite dirty. I would like a different cup.",
Japanese,すみませんが、そのカップはずいぶん汚いデスネ。別のカップにしてください。,
Portuguese_Brazil,"Com licença, a xícara que você está segurando está bem suja. Eu gostaria de uma xícara diferente.",
Chinese_Simplified,抱歉，你手里的杯子太脏了。我想换个杯子。,
Chinese_Traditional,抱歉，你拿的杯子滿髒的耶。我想用別的杯子。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0044-Alta,
English_US,Вы все еще хотите кофе?,
Description,,
French,Tu veux toujours du café ?,
Italian,Lo vuoi ancora un caffè?,
German,Wollt ihr noch Kaffee?,
Spanish_Spain,¿Todavía quieres café?,
Spanish_LATAM,¿Todavía quieres un café?,
Korean,커피 기다리는 것 맞죠?,
Russian,Do you still want coffee?,
Japanese,まだコーヒーが欲しい？,
Portuguese_Brazil,Você ainda quer café?,
Chinese_Simplified,你还要咖啡吗？,
Chinese_Traditional,你還想喝咖啡嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0045-Garry,
English_US,"Да, я бы по-прежнему хотела кофе. Спасибо».",
Description,,
French,"Oui, je veux toujours du café. Merci.",
Italian,"Sì, lo voglio ancora. Grazie.",
German,"Ja, ich hätte gerne noch Kaffee. Danke.",
Spanish_Spain,"Sí, todavía me gustaría un café. Gracias.",
Spanish_LATAM,"Sí, todavía quiero un café. Gracias.",
Korean,"네, 커피 마시고 싶습니다. 감사합니다.",
Russian,"Yes, I would still like coffee. Thank you.",
Japanese,ええ、欲しいデス。よろしく。,
Portuguese_Brazil,"Sim, eu ainda quero café. Obrigado.",
Chinese_Simplified,是的，我还要咖啡。谢谢。,
Chinese_Traditional,是的，我還想喝咖啡。謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0046-Alta,
English_US,"Ладно, вот твой кофе.",
Description,,
French,"Très bien, voici ton café.",
Italian,"Va bene, ecco il tuo caffè.",
German,"Alles klar, hier ist euer Kaffee.",
Spanish_Spain,"Muy bien, aquí tienes tu café.",
Spanish_LATAM,"Muy bien, aquí tienes tu café.",
Korean,"자, 커피 가져왔어요.",
Russian,"Alright, here's your coffee.",
Japanese,さあどうぞ、コーヒーだ。,
Portuguese_Brazil,"Certo, aqui está o café.",
Chinese_Simplified,好的，你的咖啡，请用。,
Chinese_Traditional,好，這是你點的咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0047-Garry,
English_US,............,
Description,,
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,………,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0048-Alta,
English_US,О!,
Description,,
French,Oh !,
Italian,Oh!,
German,Oh!,
Spanish_Spain,¡Oh!,
Spanish_LATAM,¡Ah!,
Korean,이런!,
Russian,Oh!,
Japanese,あっ！,
Portuguese_Brazil,Ah!,
Chinese_Simplified,哦！,
Chinese_Traditional,噢！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0049-Garry,
English_US,............,
Description,,
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,………,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0050-Alta,
English_US,"Я полагаю, это означает, что вы больше не хотите кофе...",
Description,,
French,Je suppose que ça veut dire que tu ne veux plus de café…,
Italian,Immagino che questo significhi che non vuoi più il caffè...,
German,"Ich schätze, das heißt, dass ihr keinen Kaffee mehr wollt …",
Spanish_Spain,Supongo que esto significa que ya no quieres el café...,
Spanish_LATAM,Supongo que esto significa que ya no quieres el café...,
Korean,상황을 보니 이제 커피는 필요 없겠네요...,
Russian,I suppose this means you don't want the coffee anymore...,
Japanese,もうコーヒーは、いらないみたいだな…,
Portuguese_Brazil,Suponho que isso queira dizer que você não quer mais café...,
Chinese_Simplified,看来你又不想喝咖啡了……,
Chinese_Traditional,我猜這代表你再也不想喝咖啡了……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0051-Garry,
English_US,............,
Description,,
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,……,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0052-Alta,
English_US,"Итак, это все? Вы все закончили со мной разговаривать?",
Description,,
French,Alors c'est comme ça ? Vous arrêtez tous de me parler ?,
Italian,Allora è così? Smettete tutti di parlarmi prima o poi?,
German,"So, das ist also alles, ja? Ihr seid alle fertig mit dem Reden?",
Spanish_Spain,¿Ya está? ¿Ya no habla nadie conmigo?,
Spanish_LATAM,¿Entonces quedamos así? ¿Nadie habla conmigo?,
Korean,이걸로 끝인가요? 다들 이제 나랑 얘기 안 하는 거예요?,
Russian,"So, is this it? Are all of you done talking to me?",
Japanese,これで終わり？ もう誰も話してくれないの？,
Portuguese_Brazil,"Então, é isso? Nenhum de vocês vai mais falar comigo?",
Chinese_Simplified,看来是时候了？你们都没话和我说了？,
Chinese_Traditional,所以，就這樣？你們都不想跟我說話了？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0053-Garry,
English_US,............,
Description,,
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,………,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0054-Choice,
English_US,"...действительно ли я ""двигаюсь дальше""?",
Description,,
French,"… je dois vraiment passer à ""autre chose"" ?",
Italian,"… Sto davvero ""andando per la mia strada""?",
German,… ziehe ich jetzt wirklich „weiter“?,
Spanish_Spain,"¿Realmente estoy ""siguiendo adelante""?",
Spanish_LATAM,¿Estoy «siguiendo adelante»... o no?,
Korean,...이렇게 '넘어가야' 하는 건가요?,
Russian,"...am I really ""moving on""?",
Japanese,…私は本当に“前に進んでる”のか？,
Portuguese_Brazil,"E estou mesmo ""seguindo em frente""?",
Chinese_Simplified,……我真的在“向前看”吗？,
Chinese_Traditional,……我真的在「前進」嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0055-Choice,
English_US,Отлично. Что угодно. Теперь это мой кофе.,
Description,,
French,Très bien. Peu importe. C'est mon café maintenant.,
Italian,Bene. Non importa. Adesso il caffè è tutto mio.,
German,Meinetwegen. Mir egal. Jetzt ist es mein Kaffee.,
Spanish_Spain,"Bueno, da igual. Ahora es mi café.",
Spanish_LATAM,"Bueno, qué importa. Ahora es mi café.",
Korean,알았어요. 마음대로 해요. 이제 이건 내 커피예요.,
Russian,Fine. Whatever. It's my coffee now.,
Japanese,わかったよ、好きにしろ。コーヒーはもらう。,
Portuguese_Brazil,Tá bem. Que seja. O café é meu agora.,
Chinese_Simplified,好吧。不管了。这杯咖啡是我的了。,
Chinese_Traditional,好。隨便啦。這咖啡是我的了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0056-Alta,
English_US,"Это то, что сказал {{Boro}}, верно? Что я... ""двигаюсь дальше"". ""Прошу перемен"".",
Description,From [0054-Choice],
French,"C'est ce qu'a dit {{Boro}}, pas vrai ? De… euh… passer à ""autre chose"" ? Qu'il fallait ""faire un changement"".",
Italian,"È quello che ha detto Boro, vero? Che sto uh... ""andando per la mia strada"". Che bisognava ""fare un cambiamento"".",
German,"Das hat Boro doch gesagt, oder? Das ich, äh … „weiterziehe“. „Eine Veränderung verlange“.",
Spanish_Spain,"Eso es lo que dijo Boro, ¿verdad? Que estoy... ""siguiendo adelante"". ""Pidiendo un cambio"".",
Spanish_LATAM,"Eso es lo que dijo {{Boro}}, ¿no? Que estoy... «siguiendo adelante». «Pidiendo un cambio».",
Korean,{{Boro}}의 말이 이런 거겠죠? 내가... 다음으로 '넘어가고' 있다는 말. '변화를 요청'하고 있다는 말.,
Russian,"That's what {{Boro}} said, right? That I'm uh... ""moving on."" ""Requesting a change.""",
Japanese,{{ボロ}}が言ってたよな？ 私は…“前に進んでる”、“変化を求めてる”って。,
Portuguese_Brazil,"Foi isso que o {{Boro}} disse, né? Que eu estou... ""seguindo em frente"". ""Pedindo uma mudança"".",
Chinese_Simplified,{{Boro}}就是这么说的，不是吗？他说我应该……“向前看”。“要求改变”。,
Chinese_Traditional,Boro 就是這麼說的，對吧？說我正在，呃……「前進」。「要求改變」。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0057-Alta,
English_US,Так вот почему ты молчишь?,
Description,,
French,C'est pour ça que tu ne parles pas ?,
Italian,È per questo che non parli?,
German,Redet ihr deshalb nicht mehr?,
Spanish_Spain,¿Por eso no hablas?,
Spanish_LATAM,¿Por eso no hablas?,
Korean,그래서 다들 말을 멈춘 건가요?,
Russian,Is that why you're not talking?,
Japanese,だから、あんたも話さなくなったの？,
Portuguese_Brazil,É por isso que você não está falando?,
Chinese_Simplified,所以你才不说话了吗？,
Chinese_Traditional,這就是你們不說話的原因嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0058-Garry,
English_US,............,
Description,,
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,………,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith4_RAW-0059-Garry,
English_US,............,
Description,From [0055-Choice],
French,… … …,
Italian,............,
German,............,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,............,
Russian,............,
Japanese,………,
Portuguese_Brazil,............,
Chinese_Simplified,…………,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
